_id,partition,core,in_degree,clustering,closeness,betweenness,vote_rank,authority,hubs,pagerank,ambassador,community_hub,screen_name,followers,friends,verified,description,created_at,listed,tipo,,{,"""",:,",",},,,,
19236074,5,31,95,0.018334124,0.445243917,0.00270948,0.018518519,0.022355007,0.000401061,0.00305159,0.548009424,0.304692111,CaracolRadio,3539440,173,TRUE,¡Más compañía! | Primer lugar en news  sportss y opinión | #AlAire: https://t.co/8vOONOA0wm,2009,9128,news,,,"{""_id"":19236074,","""partition"":5,","""screen_name"":""CaracolRadio"",","""followers"":3539440,","""verified"":""TRUE"",","""description"":""¡Más compañía! | Primer lugar en news  sportss y opinión | #AlAire: https://t.co/8vOONOA0wm"",","""tipo"":""news""}","{""_id"":19236074,""partition"":5,""screen_name"":""CaracolRadio"",""followers"":3539440,""verified"":""TRUE"",""description"":""¡Más compañía! | Primer lugar en news  sportss y opinión | #AlAire: https://t.co/8vOONOA0wm"",""tipo"":""news""}"
19275255,2,31,15,0.056576402,0.356231466,0.000572373,0,0.000222181,0.001281331,0.000284656,0.050847458,0.041499677,ENTERCO,457588,186,TRUE,Somos periodistas y blogueros con una enfermedad crónica en común: estamos obsesionados con la tecnología y la cultura digital.,2009,3401,journalism,,,"{""_id"":19275255,","""partition"":2,","""screen_name"":""ENTERCO"",","""followers"":457588,","""verified"":""TRUE"",","""description"":""Somos periodistas y blogueros con una enfermedad crónica en común: estamos obsesionados con la tecnología y la cultura digital."",","""tipo"":""journalism""}","{""_id"":19275255,""partition"":2,""screen_name"":""ENTERCO"",""followers"":457588,""verified"":""TRUE"",""description"":""Somos periodistas y blogueros con una enfermedad crónica en común: estamos obsesionados con la tecnología y la cultura digital."",""tipo"":""journalism""}"
19347804,6,3,2,0.166666667,0.287117173,1.28E-05,0.00137931,1.33E-05,4.61E-05,0.000200985,0.004806856,0,fraynelson,36209,33,FALSE,La respuesta al fuego que destruye es el fuego que construye  la gracia bendita del Espíritu Santo en la Iglesia.,2009,238,religion,,,"{""_id"":19347804,","""partition"":6,","""screen_name"":""fraynelson"",","""followers"":36209,","""verified"":""FALSE"",","""description"":""La respuesta al fuego que destruye es el fuego que construye  la gracia bendita del Espíritu Santo en la Iglesia."",","""tipo"":""religion""}","{""_id"":19347804,""partition"":6,""screen_name"":""fraynelson"",""followers"":36209,""verified"":""FALSE"",""description"":""La respuesta al fuego que destruye es el fuego que construye  la gracia bendita del Espíritu Santo en la Iglesia."",""tipo"":""religion""}"
19844693,1,31,51,0.037800687,0.392150605,0.002243259,0.005208333,0.003399917,0.000782753,0.000824944,0.177705934,0.147218151,ForosSemana,58100,2178,FALSE,Los debates que el país necesita. En Facebook 👉🏻 https://t.co/kPvbTwV1F3,2009,477,event,,,"{""_id"":19844693,","""partition"":1,","""screen_name"":""ForosSemana"",","""followers"":58100,","""verified"":""FALSE"",","""description"":""Los debates que el país necesita. En Facebook 👉🏻 https://t.co/kPvbTwV1F3"",","""tipo"":""event""}","{""_id"":19844693,""partition"":1,""screen_name"":""ForosSemana"",""followers"":58100,""verified"":""FALSE"",""description"":""Los debates que el país necesita. En Facebook 👉🏻 https://t.co/kPvbTwV1F3"",""tipo"":""event""}"
20058795,2,31,19,0.032890133,0.360943912,0.000605029,0.001760563,0.000148953,0.001302983,0.00046678,0.073446328,0.041499677,campuspartyco,32672,498,TRUE,#CPCo2019 - 18 AL 22 DE JUNIO EN CORFERIAS | BOGOTÁ,2009,663,event,,,"{""_id"":20058795,","""partition"":2,","""screen_name"":""campuspartyco"",","""followers"":32672,","""verified"":""TRUE"",","""description"":""#CPCo2019 - 18 AL 22 DE JUNIO EN CORFERIAS | BOGOTÁ"",","""tipo"":""event""}","{""_id"":20058795,""partition"":2,""screen_name"":""campuspartyco"",""followers"":32672,""verified"":""TRUE"",""description"":""#CPCo2019 - 18 AL 22 DE JUNIO EN CORFERIAS | BOGOTÁ"",""tipo"":""event""}"
20105871,2,31,20,0.043527631,0.352991034,0.000476312,0.002024291,0.001984275,0.000725724,0.000347274,0.062146893,0.062249515,fundacionnatura,24059,1063,FALSE,Somos una ngo creada en 1983  dedicada a la conservación  uso y manejo de la biodiversidad  para generar beneficios sociales  económicos y ambientales.,2009,212,ngo,,,"{""_id"":20105871,","""partition"":2,","""screen_name"":""fundacionnatura"",","""followers"":24059,","""verified"":""FALSE"",","""description"":""Somos una ngo creada en 1983  dedicada a la conservación  uso y manejo de la biodiversidad  para generar beneficios sociales  económicos y ambientales."",","""tipo"":""ngo""}","{""_id"":20105871,""partition"":2,""screen_name"":""fundacionnatura"",""followers"":24059,""verified"":""FALSE"",""description"":""Somos una ngo creada en 1983  dedicada a la conservación  uso y manejo de la biodiversidad  para generar beneficios sociales  económicos y ambientales."",""tipo"":""ngo""}"
20456814,2,30,34,0.039651838,0.374008705,0.000344732,0,0.002455929,0.000695239,0.000654559,0.11299435,0.096832579,German_Vargas,825799,16,TRUE,Cuenta Oficial de Germán Vargas Lleras  ExVicepresidente de la República de Colombia,2009,2605,politics,,,"{""_id"":20456814,","""partition"":2,","""screen_name"":""German_Vargas"",","""followers"":825799,","""verified"":""TRUE"",","""description"":""Cuenta Oficial de Germán Vargas Lleras  ExVicepresidente de la República de Colombia"",","""tipo"":""politics""}","{""_id"":20456814,""partition"":2,""screen_name"":""German_Vargas"",""followers"":825799,""verified"":""TRUE"",""description"":""Cuenta Oficial de Germán Vargas Lleras  ExVicepresidente de la República de Colombia"",""tipo"":""politics""}"
20560294,2,31,88,0.021904996,0.435581602,0.005754593,0.027777778,0.004332787,0.001329774,0.002296753,0.361581921,0.165998707,WRadioColombia,3779192,222,TRUE,Perfil oficial de W Radio en Colombia  bajo la dirección de Julio Sánchez Cristo. Más piel  más W.,2009,9421,news,,,"{""_id"":20560294,","""partition"":2,","""screen_name"":""WRadioColombia"",","""followers"":3779192,","""verified"":""TRUE"",","""description"":""Perfil oficial de W Radio en Colombia  bajo la dirección de Julio Sánchez Cristo. Más piel  más W."",","""tipo"":""news""}","{""_id"":20560294,""partition"":2,""screen_name"":""WRadioColombia"",""followers"":3779192,""verified"":""TRUE"",""description"":""Perfil oficial de W Radio en Colombia  bajo la dirección de Julio Sánchez Cristo. Más piel  más W."",""tipo"":""news""}"
20801337,4,31,35,0.045270816,0.381443129,0.001090102,0,0.000938571,0.00205046,0.000619397,0.089318397,0.061588738,villamizar,32255,542,FALSE,Papá de Alberto  Secretario de Seguridad y Justicia de Cali. @SeguridadCali,2009,207,politics,,,"{""_id"":20801337,","""partition"":4,","""screen_name"":""villamizar"",","""followers"":32255,","""verified"":""FALSE"",","""description"":""Papá de Alberto  Secretario de Seguridad y Justicia de Cali. @SeguridadCali"",","""tipo"":""politics""}","{""_id"":20801337,""partition"":4,""screen_name"":""villamizar"",""followers"":32255,""verified"":""FALSE"",""description"":""Papá de Alberto  Secretario de Seguridad y Justicia de Cali. @SeguridadCali"",""tipo"":""politics""}"
20980846,2,31,33,0.043720191,0.386166883,0.000836976,0,0.002165604,0.000988259,0.000687597,0.062146893,0.152165482,ValoraAnalitik,42620,1349,FALSE,Suministramos información económica  política  companyrial y bursátil de alto impacto para aquellos que toman decisiones!   Conoce + en https://t.co/IOp7RmCiIN,2009,328,informative,,,"{""_id"":20980846,","""partition"":2,","""screen_name"":""ValoraAnalitik"",","""followers"":42620,","""verified"":""FALSE"",","""description"":""Suministramos información económica  política  companyrial y bursátil de alto impacto para aquellos que toman decisiones!   Conoce + en https://t.co/IOp7RmCiIN"",","""tipo"":""informative""}","{""_id"":20980846,""partition"":2,""screen_name"":""ValoraAnalitik"",""followers"":42620,""verified"":""FALSE"",""description"":""Suministramos información económica  política  companyrial y bursátil de alto impacto para aquellos que toman decisiones!   Conoce + en https://t.co/IOp7RmCiIN"",""tipo"":""informative""}"
21361911,0,30,16,0.031889764,0.334914968,0.00084413,0.002487562,0.000133198,0.000218078,0.000263306,0.022441908,0.121243764,andresduke,89149,2171,FALSE,Periodista  comunicador  creativo  publicista  productor de radio  libretista y creador de contenido,2009,122,journalism,,,"{""_id"":21361911,","""partition"":0,","""screen_name"":""andresduke"",","""followers"":89149,","""verified"":""FALSE"",","""description"":""Periodista  comunicador  creativo  publicista  productor de radio  libretista y creador de contenido"",","""tipo"":""journalism""}","{""_id"":21361911,""partition"":0,""screen_name"":""andresduke"",""followers"":89149,""verified"":""FALSE"",""description"":""Periodista  comunicador  creativo  publicista  productor de radio  libretista y creador de contenido"",""tipo"":""journalism""}"
21652234,3,29,17,0.039334342,0.3508633,0.000658801,0,6.04E-05,0.000134794,0.000342759,0.028630971,0.25,thehalleffect,34212,248,FALSE,BOOKING / EVENTOS: somosthe@gmail.com 310 476 93 62 (Colombia) Rock Colombiano,2009,260,entertainment,,,"{""_id"":21652234,","""partition"":3,","""screen_name"":""thehalleffect"",","""followers"":34212,","""verified"":""FALSE"",","""description"":""BOOKING / EVENTOS: somosthe@gmail.com 310 476 93 62 (Colombia) Rock Colombiano"",","""tipo"":""entertainment""}","{""_id"":21652234,""partition"":3,""screen_name"":""thehalleffect"",""followers"":34212,""verified"":""FALSE"",""description"":""BOOKING / EVENTOS: somosthe@gmail.com 310 476 93 62 (Colombia) Rock Colombiano"",""tipo"":""entertainment""}"
21656088,0,14,14,0.100961538,0.340664581,3.18E-05,0,5.80E-05,1.15E-06,0.000237671,0.031418672,0.077155122,HeroeDeFiccion,100686,0,FALSE,No es preciso estar loco para tener Twitter  pero facilita las cosas.,2009,490,personal,,,"{""_id"":21656088,","""partition"":0,","""screen_name"":""HeroeDeFiccion"",","""followers"":100686,","""verified"":""FALSE"",","""description"":""No es preciso estar loco para tener Twitter  pero facilita las cosas."",","""tipo"":""personal""}","{""_id"":21656088,""partition"":0,""screen_name"":""HeroeDeFiccion"",""followers"":100686,""verified"":""FALSE"",""description"":""No es preciso estar loco para tener Twitter  pero facilita las cosas."",""tipo"":""personal""}"
21679761,3,26,10,0.04691358,0.338682437,0.000382443,0,0.000327163,0.000241125,0.000340353,0.005726194,0.1875,jhonnyrivera,184106,818,FALSE,"Mira Ya Mi Nuevo Vídeo ""Alguien me Gusta"" https://t.co/vzgznqVaoC",2009,521,entertainment,,,"{""_id"":21679761,","""partition"":3,","""screen_name"":""jhonnyrivera"",","""followers"":184106,","""verified"":""FALSE"",","""description"":""Mira Ya Mi Nuevo Vídeo ""Alguien me Gusta"" https://t.co/vzgznqVaoC"",","""tipo"":""entertainment""}","{""_id"":21679761,""partition"":3,""screen_name"":""jhonnyrivera"",""followers"":184106,""verified"":""FALSE"",""description"":""Mira Ya Mi Nuevo Vídeo ""Alguien me Gusta"" https://t.co/vzgznqVaoC"",""tipo"":""entertainment""}"
21837373,0,27,21,0.025044723,0.362969579,0.000746937,0,0.000589094,0.009175776,0.000450135,0.071814107,0.055110802,LATAM_CO,654277,41227,TRUE,Bienvenido a LATAM Airlines Colombia. Estamos listos para ayudarte 24/7. Descubre más sobre nosotros en https://t.co/MdmOjqPrVE,2009,1256,company,,,"{""_id"":21837373,","""partition"":0,","""screen_name"":""LATAM_CO"",","""followers"":654277,","""verified"":""TRUE"",","""description"":""Bienvenido a LATAM Airlines Colombia. Estamos listos para ayudarte 24/7. Descubre más sobre nosotros en https://t.co/MdmOjqPrVE"",","""tipo"":""company""}","{""_id"":21837373,""partition"":0,""screen_name"":""LATAM_CO"",""followers"":654277,""verified"":""TRUE"",""description"":""Bienvenido a LATAM Airlines Colombia. Estamos listos para ayudarte 24/7. Descubre más sobre nosotros en https://t.co/MdmOjqPrVE"",""tipo"":""company""}"
21879057,1,30,16,0.030964467,0.348413137,0.000873083,0,0.000267501,0.000241731,0.000294377,0.050122186,0.061340896,OFFCORSS,15380,9027,FALSE,https://t.co/J9HTIhduah,2009,39,company,,,"{""_id"":21879057,","""partition"":1,","""screen_name"":""OFFCORSS"",","""followers"":15380,","""verified"":""FALSE"",","""description"":""https://t.co/J9HTIhduah"",","""tipo"":""company""}","{""_id"":21879057,""partition"":1,""screen_name"":""OFFCORSS"",""followers"":15380,""verified"":""FALSE"",""description"":""https://t.co/J9HTIhduah"",""tipo"":""company""}"
21938850,1,31,24,0.027685493,0.360794761,0.000473013,0,0.000435701,0.000569923,0.000474114,0.054678749,0.147218151,RafaelPardo,305945,1813,TRUE,Influencer Bogotano. Economista.,2009,1279,personal,,,"{""_id"":21938850,","""partition"":1,","""screen_name"":""RafaelPardo"",","""followers"":305945,","""verified"":""TRUE"",","""description"":""Influencer Bogotano. Economista."",","""tipo"":""personal""}","{""_id"":21938850,""partition"":1,""screen_name"":""RafaelPardo"",""followers"":305945,""verified"":""TRUE"",""description"":""Influencer Bogotano. Economista."",""tipo"":""personal""}"
21952958,5,29,32,0.056625142,0.366012711,0.002025818,0.003663004,0.000569648,0.00023999,0.000668725,0.118488524,0.23214637,udsnoexisten,296670,70648,TRUE,Capítulo II del podcast con @christiangadejo. “La cita fallida de Lo Tártaro https://t.co/ck1ucbvgvU Mis personales acá no comprometen mi sitio de trabajo.,2009,897,personal,,,"{""_id"":21952958,","""partition"":5,","""screen_name"":""udsnoexisten"",","""followers"":296670,","""verified"":""TRUE"",","""description"":""Capítulo II del podcast con @christiangadejo. “La cita fallida de Lo Tártaro https://t.co/ck1ucbvgvU Mis personales acá no comprometen mi sitio de trabajo."",","""tipo"":""personal""}","{""_id"":21952958,""partition"":5,""screen_name"":""udsnoexisten"",""followers"":296670,""verified"":""TRUE"",""description"":""Capítulo II del podcast con @christiangadejo. “La cita fallida de Lo Tártaro https://t.co/ck1ucbvgvU Mis personales acá no comprometen mi sitio de trabajo."",""tipo"":""personal""}"
22142090,3,29,35,0.035810811,0.376184111,0.000962291,0.003717472,0.001840486,0.000621131,0.001006448,0.085892914,0.416666667,Radioacktiva_,1976527,362,TRUE,Somos rock  lo menos peor de la radio  hinchas del fútbol  videojugadores  mamagallistas certificados y cazadores de tesoros esculturales | 97.9FM Bogotá,2009,2469,radio,,,"{""_id"":22142090,","""partition"":3,","""screen_name"":""Radioacktiva_"",","""followers"":1976527,","""verified"":""TRUE"",","""description"":""Somos rock  lo menos peor de la radio  hinchas del fútbol  videojugadores  mamagallistas certificados y cazadores de tesoros esculturales | 97.9FM Bogotá"",","""tipo"":""radio""}","{""_id"":22142090,""partition"":3,""screen_name"":""Radioacktiva_"",""followers"":1976527,""verified"":""TRUE"",""description"":""Somos rock  lo menos peor de la radio  hinchas del fútbol  videojugadores  mamagallistas certificados y cazadores de tesoros esculturales | 97.9FM Bogotá"",""tipo"":""radio""}"
22160612,2,31,24,0.045454545,0.369654243,0.000502073,0,0.001815022,0.000748929,0.000547447,0.056497175,0.096832579,javerianacali,19317,978,FALSE,Pontificia Universidad Javeriana is a private higher education institution founded in 1623. We're a university where human and academic excellence hold together,2009,166,education,,,"{""_id"":22160612,","""partition"":2,","""screen_name"":""javerianacali"",","""followers"":19317,","""verified"":""FALSE"",","""description"":""Pontificia Universidad Javeriana is a private higher education institution founded in 1623. We're a university where human and academic excellence hold together"",","""tipo"":""education""}","{""_id"":22160612,""partition"":2,""screen_name"":""javerianacali"",""followers"":19317,""verified"":""FALSE"",""description"":""Pontificia Universidad Javeriana is a private higher education institution founded in 1623. We're a university where human and academic excellence hold together"",""tipo"":""education""}"
22386555,1,31,44,0.051587302,0.401067213,0.001050985,0,0.00141115,0.010569268,0.000877148,0.100244373,0.269899943,JorgeARestrepo,25129,538,TRUE,Profesor Asociado de economía @UniJaveriana Analista en @RCNradio Director de @CERAC  #CuidarLaVida,2009,242,personal,,,"{""_id"":22386555,","""partition"":1,","""screen_name"":""JorgeARestrepo"",","""followers"":25129,","""verified"":""TRUE"",","""description"":""Profesor Asociado de economía @UniJaveriana Analista en @RCNradio Director de @CERAC  #CuidarLaVida"",","""tipo"":""personal""}","{""_id"":22386555,""partition"":1,""screen_name"":""JorgeARestrepo"",""followers"":25129,""verified"":""TRUE"",""description"":""Profesor Asociado de economía @UniJaveriana Analista en @RCNradio Director de @CERAC  #CuidarLaVida"",""tipo"":""personal""}"
